YEAR,CLUSTER,X,Y
2015,29,-18.03605,-30.375992
2015,29,-20.73456,-21.796618
2015,30,-29.77382,-20.568121
2020,2,40.16215,-8.597768
2020,19,8.052463,13.951314
2020,6,-13.535232,63.58582
2020,7,-75.98387,25.261665
2011,2,25.707912,-13.94369
2011,18,-33.65941,37.974213
2011,19,22.113256,9.15459
2011,19,12.393109,4.573693
2011,5,-24.44516,39.28012
2011,6,-12.026907,58.766926
2011,7,-63.7257,-3.714992
2024,2,3.0110314,43.17061
2024,47,1.0692625,-40.62257
2024,27,45.489597,31.026793
2024,33,45.483612,31.036814
2024,33,45.447784,31.096672
2024,33,25.69187,64.79351
2024,3,58.959934,16.900478
2024,3,32.06653,-20.422127
2024,33,45.59441,30.92896
2024,47,-0.22077131,-45.8678
2024,19,35.240696,-22.938694
2024,27,32.634293,30.456762
2024,2,44.09694,32.15956
2024,7,-61.05477,-5.6364865
2024,11,52.27284,37.961605
2024,15,-64.68469,-22.003082
2024,14,-32.854084,-12.340307
2024,14,-16.618202,20.503159
2024,42,0.9304655,12.299274
2014,51,-17.486866,-41.498394
2014,54,-11.457737,-57.51971
2014,2,30.730093,-4.754181
2014,3,55.977943,-16.062588
2014,43,32.336037,-46.90427
2014,43,40.86153,-41.90438
2014,53,31.709778,-41.43843
2014,4,-21.391827,15.698382
2014,4,-17.963211,14.456563
2014,44,-13.668389,22.093763
2014,42,-19.962305,6.8359118
2014,30,-21.092867,7.3246303
2014,6,-9.049416,77.70284
2014,10,-58.159794,12.386197
2014,7,-57.56064,37.17855
2014,9,72.45102,-6.8368893
2014,7,-26.713514,-76.35837
2014,8,68.52618,-22.521175
2014,20,-83.17249,-15.261371
2014,14,-29.499912,-9.785339
2014,23,-58.057583,-25.657171
2014,16,-54.264755,-38.237656
2014,51,-8.37864,-41.77757
2014,19,37.8071,-24.640133
2014,51,-8.520472,-41.810677
2014,18,-51.150806,32.241096
2014,18,-35.148083,12.349317
2014,18,-22.221676,29.935986
2014,19,37.80006,-24.631132
2023,16,-49.38811,-38.391518
2023,6,-15.478936,71.50636
2023,13,48.652313,-64.59623
2023,2,32.683155,-8.318769
2023,18,-39.61111,11.533561
2023,10,-65.515816,4.335707
2023,52,50.357468,61.528942
2017,2,3.228908,39.578358
2017,2,14.286769,39.201855
2017,2,14.499674,39.43678
2017,2,14.310204,39.22215
2017,18,-29.987535,28.34309
2017,14,-32.776085,-7.3722467
2017,5,-22.677706,41.70026
2017,6,-40.50866,62.60843
2022,21,10.70793,-18.494558
2022,0,18.601343,-72.78207
2022,35,51.12471,-11.752419
2022,53,27.497128,-40.981976
2022,53,33.918716,-42.869225
2022,24,10.820023,-41.272743
2009,18,-22.123457,25.445515
2009,18,-20.425123,28.087765
2009,42,12.76194,-38.41415
2009,24,-52.541996,-48.707745
2013,2,2.1333315,42.239674
2013,6,-5.716444,85.56497
2013,13,52.53655,-42.26123
2013,0,6.274772,-69.48182
2013,11,56.138,41.5271
2013,11,44.129803,50.958656
2013,16,-34.2019,-51.971115
2013,40,-5.138841,6.4086614
2013,10,-58.73235,9.956631
2013,7,-60.01445,37.50751
2013,9,70.557526,-11.167608
2013,10,-35.305298,-74.32967
2013,12,-50.978,-3.1051002
2018,3,48.368954,11.508163
2018,19,-2.1791685,24.25935
2018,19,20.43606,2.8789098
2018,45,0.7383995,0.73755777
2018,46,-32.33742,13.667779
2018,6,25.249437,80.28327
2018,14,-26.987988,-3.3840609
2018,10,-58.196342,5.778236
2016,0,7.3045154,-68.74902
2016,16,-35.200577,-43.733063
2016,14,-36.39379,-9.885644
2016,6,-0.6130473,74.34827
2016,18,-33.143154,42.852123
2016,2,7.9742703,44.668903
2016,2,15.071179,39.832813
2016,19,2.1658945,25.43955
2016,31,-18.69722,-61.28136
2016,2,28.155794,35.330063
2016,19,25.804186,34.90249
2016,19,28.219242,35.378345
2016,19,22.998798,33.532246
2016,30,29.47647,16.073895
2016,19,29.892376,42.060368
2022,16,-48.740116,-31.851759
2022,1,-10.335271,-84.07161
2022,0,23.683216,-68.657295
2022,13,54.97088,-42.076267
2022,2,32.896538,-10.808289
2022,14,-32.048084,-12.831635
2022,18,-38.492874,19.703485
2022,6,-28.192707,68.95725
2022,5,-22.43601,49.660286
2022,38,-71.87115,-22.768658
2022,7,-56.40186,25.460154
2022,12,-55.191647,-2.4123926
2022,8,-48.12769,-71.69121
2022,11,69.92974,43.704136
2014,0,8.032493,-71.94901
2014,17,9.47974,-27.270866
2014,21,9.550777,-27.355047
2014,21,1.2492032,-23.701721
2014,53,16.410168,-26.905489
