YEAR,CLUSTER,X,Y
2010,7,-75.21355,-34.59267
2010,6,31.487242,-70.259125
2010,45,53.889114,-75.60372
2010,81,65.6837,-61.268253
2010,5,38.282402,-53.24931
2010,54,70.983025,-37.690582
2010,55,83.31881,-46.048676
2010,56,71.97959,-61.11237
2010,15,28.474684,-69.99918
2010,82,21.068636,-91.30744
2010,43,-2.6811903,-89.44554
2010,43,8.221477,-91.38273
2010,75,18.489372,-15.062731
2010,19,-27.70948,-54.690956
2010,8,-21.04016,-61.03573
2004,39,15.628275,27.244097
2004,14,-47.02959,82.699814
2004,12,-56.370808,33.517128
2004,16,-24.374622,-18.653366
2015,23,10.186841,31.931784
2015,83,25.54759,20.728628
2015,84,25.593529,20.47065
2015,83,25.634817,20.440243
2015,40,35.007755,5.4207683
2015,14,-43.85641,86.56476
2024,0,-58.915627,10.178306
2024,23,9.135718,28.35034
2024,14,-42.49795,95.6581
2024,12,-23.282457,27.038944
2024,7,-93.4162,-41.98619
2024,31,34.383427,-61.350285
2024,8,-12.0616865,-70.986465
2008,0,-60.448154,5.9339256
2008,25,21.605785,77.91476
2008,74,-53.867718,22.395107
2008,14,-22.222584,82.38414
2017,14,-32.784542,68.021996
2017,5,33.391304,-44.3402
2017,17,-3.1533167,-41.860863
2017,6,43.967228,-83.83694
2017,53,12.7625675,-81.79782
2017,32,18.873137,21.089003
2017,9,33.06563,53.23013
2017,61,22.91483,13.880954
2022,0,-76.0243,13.244229
2022,59,9.21479,65.41668
2022,35,79.08822,44.075314
2022,80,11.779001,4.3641973
2022,60,76.31602,23.827557
2022,12,-36.502773,18.34542
2022,41,-89.10161,33.04856
2022,14,-41.75462,75.843956
2022,15,24.34759,-62.156944
2022,43,0.7959236,-85.673096
2022,82,22.219772,-93.923874
2022,45,50.684593,-75.88341
2022,54,72.78182,-35.020855
2022,55,84.790405,-42.336174
2022,7,-61.57223,-43.745117
2022,8,-38.689163,-83.128845
2020,0,-55.20881,-9.946796
2020,73,9.745385,-22.727211
2020,64,4.344274,-24.69651
2024,0,-55.33214,-10.683114
2024,85,-7.0642695,43.272644
2024,8,-12.930149,-63.451157
2024,16,-24.10739,-15.943655
